0.3096959591, 3.7095963955, 4.0192923546
0.0024604797, 3.5132615566, 3.5157220364
0.0025765896, 3.5130250454, 3.515601635
0.0021398067, 3.5163249969, 3.5184648037
0.0020046234, 3.7191374302, 3.7211420536
0.0019757748, 3.5278739929, 3.5298497677
0.0023405552, 3.6204845905, 3.6228251457
0.0025417805, 4.512254715, 4.5147964954
0.0020906925, 4.5056869984, 4.5077776909
0.0020799637, 3.7854619026, 3.7875418663
0.0026066303, 3.8062312603, 3.8088378906
0.0026624203, 3.8440551758, 3.8467175961
0.0023336411, 3.9645626545, 3.9668962955
0.0027718544, 3.8413081169, 3.8440799713
0.0025832653, 3.7585587502, 3.7611420155
0.0021197796, 3.5124058723, 3.5145256519
0.0020840168, 3.5078039169, 3.5098879337
0.0020685196, 3.6087691784, 3.610837698
0.0021383762, 3.7280516624, 3.7301900387
0.0020756721, 3.952252388, 3.9543280602
0.0026843548, 3.5123426914, 3.5150270462
0.0022068024, 3.4325294495, 3.4347362518
0.0024793148, 3.7084109783, 3.7108902931
0.001986742, 5.0559308529, 5.0579175949
0.0020666122, 3.5702006817, 3.5722672939
0.0020253658, 4.4999160767, 4.5019414425
0.0020923615, 3.5809509754, 3.5830433369
0.0021159649, 3.4720721245, 3.4741880894
0.0022034645, 3.6477401257, 3.6499435902
0.002038002, 3.473608017, 3.475646019
0.0020241737, 3.6761300564, 3.6781542301
0.0020620823, 3.5112378597, 3.513299942
0.0023136139, 3.5508437157, 3.5531573296
0.0060255527, 3.6124703884, 3.6184959412
0.005338192, 3.7781946659, 3.7835328579
0.0023982525, 3.5155742168, 3.5179724693
0.0024962425, 3.4366643429, 3.4391605854
0.0020520687, 3.7142424583, 3.7162945271
0.0023994446, 3.5695881844, 3.5719876289
0.0023415089, 3.5590677261, 3.561409235
0.0023288727, 3.5733113289, 3.5756402016
0.0021834373, 4.5280272961, 4.5302107334
0.0021193027, 3.6111080647, 3.6132273674
0.0020816326, 3.7571954727, 3.7592771053
0.0020289421, 3.5152800083, 3.5173089504
0.0020253658, 3.4843769073, 3.4864022732
0.0022950172, 3.8005855083, 3.8028805256
0.0021829605, 3.7475852966, 3.7497682571
0.0020503998, 4.003578186, 4.0056285858
0.0021765232, 3.9588038921, 3.9609804153
0.0021317005, 4.7651569843, 4.7672886848
0.0022640228, 3.4432997704, 3.4455637932
0.0019490719, 3.4722325802, 3.4741816521
0.0026535988, 5.5974144936, 5.6000680923
0.0020487309, 3.7639713287, 3.7660200596
0.0020799637, 3.5090236664, 3.5111036301
0.0023412704, 3.5450537205, 3.5473949909
0.0020046234, 4.6244258881, 4.6264305115
0.002243042, 3.9103832245, 3.9126262665
0.0020508766, 3.5105259418, 3.5125768185
0.0019907951, 3.5127587318, 3.514749527
0.0021464825, 3.5150322914, 3.5171787739
0.0020804405, 3.4790737629, 3.4811542034
0.0021319389, 3.5121574402, 3.5142893791
0.0021448135, 3.5170881748, 3.5192329884
0.0022053719, 3.5189757347, 3.5211811066
0.0021572113, 3.4757957458, 3.4779529572
0.0023860931, 3.4785349369, 3.48092103
0.0021800995, 3.4423229694, 3.4445030689
0.0022256374, 3.4763159752, 3.4785416126
0.0022368431, 3.4413404465, 3.4435772896
0.0021846294, 3.4828486443, 3.4850332737
0.0021867752, 3.487071991, 3.4892587662
0.0021965504, 3.5172057152, 3.5194022655
0.0022134781, 3.4371640682, 3.4393775463
0.0021941662, 3.5504631996, 3.5526573658
0.0021502972, 3.4790935516, 3.4812438488
