0.0028791428, 4.5624639988, 4.5653431416
0.0019695759, 4.3009109497, 4.3028805256
0.0020084381, 4.320887804, 4.3228962421
0.0021202564, 4.3523228168, 4.3544430733
0.0023918152, 4.3347558975, 4.3371477127
0.0020434856, 4.3635571003, 4.3656005859
0.001868248, 4.3469591141, 4.3488273621
0.0021679401, 4.3372352123, 4.3394031525
0.002073288, 4.3445382118, 4.3466114998
0.0020663738, 4.3345258236, 4.3365921974
0.0021994114, 4.3326890469, 4.3348884583
0.0020956993, 4.3340039253, 4.3360996246
0.0023813248, 4.3342959881, 4.3366773129
0.0019397736, 4.3713235855, 4.3732633591
0.0023655891, 4.3304157257, 4.3327813148
0.0020742416, 4.3223643303, 4.3244385719
0.0024516582, 4.3198008537, 4.322252512
0.0024750233, 4.355369091, 4.3578441143
0.0026803017, 4.3463215828, 4.3490018845
0.0023298264, 4.3169031143, 4.3192329407
0.0029838085, 4.3358273506, 4.3388111591
0.0022099018, 4.3485631943, 4.3507730961
0.0024085045, 4.3367042542, 4.3391127586
0.0019242764, 4.3394870758, 4.3414113522
0.0024979115, 4.3361132145, 4.3386111259
0.0025949478, 4.323892355, 4.3264873028
0.0026772022, 4.317510128, 4.3201873302
0.0021522045, 4.3282036781, 4.3303558826
0.0027656555, 4.3173830509, 4.3201487064
0.0031294823, 4.3409538269, 4.3440833092
0.0028002262, 4.3108696938, 4.31366992
0.0024456978, 4.2966842651, 4.2991299629
0.0028541088, 4.2919363976, 4.2947905064
0.0026292801, 4.2965152264, 4.2991445065
0.0024456978, 4.2970573902, 4.299503088
0.0028922558, 4.2991349697, 4.3020272255
0.0035927296, 4.2969260216, 4.3005187511
0.0027372837, 4.2966814041, 4.2994186878
0.00253582, 4.2927241325, 4.2952599525
0.0025203228, 4.2915525436, 4.2940728664
0.0025672913, 4.2951126099, 4.2976799011
0.0022079945, 4.2748124599, 4.2770204544
0.00222826, 4.2687370777, 4.2709653378
