0.008500576, 4.5597662926, 4.5682668686
0.0018925667, 4.2980470657, 4.2999396324
0.0021982193, 4.3379285336, 4.3401267529
0.0020847321, 4.3191931248, 4.3212778568
0.0019786358, 4.3112938404, 4.3132724762
0.0020823479, 4.3217859268, 4.3238682747
0.0019538403, 4.3272542953, 4.3292081356
0.0020759106, 4.3316836357, 4.3337595463
0.0019376278, 4.3310043812, 4.332942009
0.002093792, 4.3236172199, 4.3257110119
0.0018985271, 4.3253221512, 4.3272206783
0.0024006367, 4.3333752155, 4.3357758522
0.0020008087, 4.3244512081, 4.3264520168
0.0020167828, 4.3197543621, 4.3217711449
0.0019984245, 4.3418962955, 4.3438947201
0.0020647049, 4.371915102, 4.3739798069
0.0019547939, 4.3258869648, 4.3278417587
0.0019717216, 4.3203887939, 4.3223605156
0.0019872189, 4.3082752228, 4.3102624416
0.0020239353, 4.3194909096, 4.3215148449
0.0021207333, 4.3207221031, 4.3228428364
0.0019249916, 4.339294672, 4.3412196636
0.0019257069, 4.3204727173, 4.3223984241
0.0019156933, 4.3259403706, 4.3278560638
0.0019760132, 4.3189833164, 4.3209593296
0.0022022724, 4.3285267353, 4.3307290077
0.0018928051, 4.3405532837, 4.3424460888
0.0020499229, 4.360285759, 4.3623356819
0.0020229816, 4.3141489029, 4.3161718845
0.0019228458, 4.315112114, 4.3170349598
0.0018885136, 4.3032784462, 4.3051669598
0.0020694733, 4.3136410713, 4.3157105446
0.0021154881, 4.3060307503, 4.3081462383
0.0020349026, 4.3002221584, 4.302257061
0.0021350384, 4.3010511398, 4.3031861782
0.0021312237, 4.2954149246, 4.2975461483
0.0023348331, 4.3030884266, 4.3054232597
0.002420187, 4.3007981777, 4.3032183647
0.0033407211, 4.305765152, 4.3091058731
0.0021162033, 4.3069889545, 4.3091051579
0.0022506714, 4.2957980633, 4.2980487347
0.0020201206, 4.2531523705, 4.2551724911
