Episode 100, Reward: 246.77718177727155, Optimal Reward: 2662.0155239300216
Episode 200, Reward: 469.6581736725719, Optimal Reward: 2662.0155239300216
Episode 300, Reward: 924.2563881058538, Optimal Reward: 2662.0155239300216
Episode 400, Reward: 1122.7955880395716, Optimal Reward: 2662.0155239300216
Episode 900, Reward: 1141.3967758647739, Optimal Reward: 2662.0155239300216
Episode 1000, Reward: 1264.1484376495955, Optimal Reward: 2662.0155239300216
Episode 1100, Reward: 1322.4415570016483, Optimal Reward: 2662.0155239300216
Episode 1400, Reward: 1424.2812677795832, Optimal Reward: 2662.0155239300216
Episode 1500, Reward: 1546.668643749906, Optimal Reward: 2662.0155239300216
Episode 1800, Reward: 1593.6316973134585, Optimal Reward: 2662.0155239300216
Episode 1900, Reward: 1649.7882396951368, Optimal Reward: 2662.0155239300216
Episode 2000, Reward: 1667.5411729517177, Optimal Reward: 2662.0155239300216
Episode 2100, Reward: 1694.606097764922, Optimal Reward: 2662.0155239300216
Episode 2200, Reward: 1701.6953268462069, Optimal Reward: 2662.0155239300216
Episode 2300, Reward: 1749.1280693676254, Optimal Reward: 2662.0155239300216
Episode 2400, Reward: 1782.06149815086, Optimal Reward: 2662.0155239300216
Episode 2500, Reward: 1811.3508147156044, Optimal Reward: 2662.0155239300216
Episode 2600, Reward: 1825.970668955768, Optimal Reward: 2662.0155239300216
Episode 2700, Reward: 1834.0792360831754, Optimal Reward: 2662.0155239300216
Episode 2800, Reward: 1880.8045603227322, Optimal Reward: 2662.0155239300216
Episode 2900, Reward: 1896.466463495211, Optimal Reward: 2662.0155239300216
Episode 3000, Reward: 1909.4709167676258, Optimal Reward: 2662.0155239300216
Episode 3500, Reward: 1985.9758467570457, Optimal Reward: 2662.0155239300216
Episode 3600, Reward: 1997.3907005819783, Optimal Reward: 2662.0155239300216
Episode 3900, Reward: 2042.7753606114425, Optimal Reward: 2662.0155239300216
Episode 4000, Reward: 2110.589241837078, Optimal Reward: 2662.0155239300216
Episode 4100, Reward: 2139.2001941411204, Optimal Reward: 2662.0155239300216
Episode 4400, Reward: 2190.3999455283633, Optimal Reward: 2662.0155239300216
Episode 4700, Reward: 2196.4612365720564, Optimal Reward: 2662.0155239300216
Episode 6100, Reward: 2206.5579560864694, Optimal Reward: 2662.0155239300216
Episode 6200, Reward: 2281.411666173026, Optimal Reward: 2662.0155239300216
Episode 6400, Reward: 2285.8495260633645, Optimal Reward: 2662.0155239300216
Episode 6500, Reward: 2287.8386956295335, Optimal Reward: 2662.0155239300216
Episode 6600, Reward: 2323.7720756625363, Optimal Reward: 2662.0155239300216
Episode 6800, Reward: 2391.6189802197086, Optimal Reward: 2662.0155239300216
Episode 6900, Reward: 2427.112727820622, Optimal Reward: 2662.0155239300216
Episode 6900, Reward: 2427.112727820622******FLAG REACHED**********
Episode 8000, Reward: 1931.9322095392959******BYEEEEEEEEEEE**********
Rewards List:
