0.4, 4.6, 5.0
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.5, 4.5
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.5, 4.5
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
0.0, 4.3, 4.3
